customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
CUST026974,47,Male,West,Post-Graduate,Salaried,2497241.54,5550170.23,Business,659.92,1,77,50.75,2025-08-19,0
CUST007130,60,Male,North,Graduate,Self-Employed,319119.15,906274.25,Car,736.4,1,93,66.1,2020-12-31,0
CUST007145,59,Female,North,Secondary,Salaried,979976.51,1492355.27,Education,631.83,3,67,70.36,2020-09-17,1
CUST045466,49,Female,North,Post-Graduate,Self-Employed,1295181.34,1037679.02,Car,850.0,0,81,7.71,2021-01-13,0
CUST001967,32,Male,South,Graduate,Salaried,182859.79,230094.1,Business,658.13,0,64,17.51,2022-10-20,0
CUST015153,61,Female,East,Secondary,Unemployed,314989.59,475208.75,Car,701.54,1,124,45.63,2026-08-20,0
CUST019114,37,Male,West,Secondary,Salaried,809442.08,2961878.62,Business,625.14,1,168,39.84,2025-04-27,1
CUST076207,55,Male,East,Graduate,Salaried,1070732.6,4098549.66,Home,690.61,0,75,38.53,2024-04-08,0
CUST032142,52,Male,North,Graduate,Salaried,1445454.09,5323106.37,Other,648.88,0,119,45.18,2017-10-19,1
CUST021935,50,Female,North,Secondary,Salaried,880705.2,354976.01,Car,569.79,1,38,49.34,2023-08-07,1
CUST040360,32,Male,East,Graduate,Salaried,860748.53,380229.07,Home,695.0,0,121,54.5,2025-12-10,0
CUST053842,43,Male,East,Post-Graduate,Salaried,334942.14,520915.11,Car,749.53,0,126,14.17,2020-10-02,0
CUST009163,50,Male,South,Primary,Salaried,1658303.82,2696998.78,Home,688.88,4,115,33.91,2017-06-11,0
CUST087844,45,Male,North,Secondary,Self-Employed,765920.21,456752.38,Business,624.72,0,226,20.42,2017-04-15,1
CUST037630,42,Female,South,Secondary,Salaried,272799.65,695902.33,Car,773.64,2,123,26.11,2019-06-10,0
CUST083305,48,Female,South,Graduate,Self-Employed,885647.03,543968.18,Home,534.19,1,103,45.73,2018-06-24,1
CUST066270,39,Male,West,Graduate,Salaried,1494564.34,5675397.66,Business,754.64,1,205,50.72,2019-08-14,0
CUST034654,31,Female,North,Graduate,Unemployed,500922.71,1161607.77,Business,593.87,0,54,70.79,2024-01-31,1
CUST041963,35,Male,West,Graduate,Self-Employed,1541830.06,2876172.28,Business,578.94,1,46,23.07,2019-08-31,0
CUST039591,54,Female,North,Secondary,Self-Employed,500299.52,402438.37,Home,750.85,2,54,72.13,2025-02-23,0
CUST081036,31,Female,South,Secondary,Unemployed,389431.8,1303770.08,Car,679.24,0,121,44.38,2019-07-21,0
CUST010981,47,Female,West,Graduate,Self-Employed,1872035.12,3645353.41,Home,771.56,3,125,35.38,2018-11-13,0
CUST056300,61,Male,South,Graduate,Salaried,513564.23,2247196.74,Car,586.98,0,49,24.26,2020-12-12,0
CUST061549,42,Female,East,Post-Graduate,Self-Employed,1302543.11,1731382.38,Other,611.59,2,170,42.69,2026-11-26,1
CUST088401,35,Male,West,Graduate,Self-Employed,459839.08,1996877.09,Car,731.65,0,89,50.18,2017-01-16,0
CUST044324,27,Female,North,Primary,Salaried,271299.5,315917.91,Home,747.97,0,241,37.46,2025-06-05,0
CUST055208,38,Female,South,Graduate,Salaried,871119.01,3979065.0,Other,768.07,3,97,32.25,2026-12-08,0
CUST053528,45,Male,East,Secondary,Salaried,1407994.02,4297099.75,Car,603.74,1,217,53.15,2026-12-23,1
CUST026971,50,Female,North,Primary,Unemployed,309627.78,513297.29,Education,656.93,0,96,43.26,2018-08-30,0
CUST073218,39,Female,East,Graduate,Self-Employed,629446.15,829176.21,Business,687.74,1,48,55.91,2017-06-06,0
CUST065891,42,Male,North,Graduate,Self-Employed,412250.47,794578.55,Car,716.41,1,70,41.99,2021-03-27,0
CUST042222,35,Male,South,Graduate,Self-Employed,1183343.07,3744036.45,Business,653.35,1,197,44.82,2020-11-30,0
CUST097866,24,Female,West,Graduate,Salaried,552984.04,2070214.91,Car,702.61,2,45,42.94,2019-04-15,0
CUST012251,46,Male,West,Primary,Self-Employed,335255.38,370064.02,Other,676.14,1,95,17.34,2021-01-01,1
CUST069437,36,Female,West,Graduate,Self-Employed,971319.04,3239640.44,Home,691.68,2,113,80.83,2024-11-20,1
CUST038433,45,Male,West,Secondary,Self-Employed,952764.93,704289.06,Other,611.3,3,136,36.8,2018-02-16,1
CUST040890,39,Male,South,Secondary,Salaried,877340.11,1810383.52,Business,647.43,1,162,41.62,2025-09-18,1
CUST030999,41,Female,South,Primary,Self-Employed,1388392.06,2971758.65,Home,715.35,1,121,51.64,2023-04-13,0
CUST056146,37,Male,East,Primary,Salaried,555971.92,285827.32,Car,729.84,3,115,17.68,2025-04-19,0
CUST095414,32,Female,West,Secondary,Salaried,1937794.99,1906986.03,Other,665.77,2,164,15.72,2021-05-22,1
CUST022156,38,Male,West,Primary,Salaried,927511.98,2316430.58,Home,677.59,2,65,49.2,2025-03-13,0
CUST017614,37,Female,East,Primary,Salaried,344529.94,828493.59,Business,773.83,0,144,88.46,2025-07-06,0
CUST056444,39,Male,East,Secondary,Self-Employed,185131.18,717098.12,Education,714.94,1,69,48.18,2020-03-20,1
CUST098400,43,Female,East,Secondary,Self-Employed,717356.53,1843061.05,Car,760.94,3,86,25.81,2020-07-05,0
CUST024053,41,Male,South,Secondary,Self-Employed,1023896.81,3795599.68,Education,779.59,2,144,85.34,2021-03-05,0
CUST050243,44,Female,West,Graduate,Self-Employed,985184.85,3667268.49,Business,702.7,2,47,27.14,2021-09-02,1
CUST058999,33,Male,South,Secondary,Unemployed,1972325.72,6169406.42,Car,725.38,0,87,28.5,2024-08-02,1
CUST031345,32,Female,West,Graduate,Self-Employed,513210.99,1388494.33,Car,644.77,0,75,39.25,2025-04-02,1
CUST061242,41,Male,West,Primary,Salaried,694474.27,805060.81,Car,576.53,2,160,65.83,2024-01-12,1
CUST092530,50,Female,West,Primary,Salaried,767255.62,656074.85,Education,719.94,0,65,57.06,2021-11-14,0
CUST080829,39,Male,West,Secondary,Unemployed,295039.09,1099951.16,Other,566.04,1,169,37.46,2018-09-15,1
CUST051726,45,Male,North,Graduate,Salaried,319951.02,168008.83,Education,646.25,1,70,25.54,2026-11-03,0
CUST033880,44,Male,South,Post-Graduate,Self-Employed,550497.78,2443618.62,Other,713.1,0,63,54.48,2022-06-05,1
CUST083007,45,Male,East,Graduate,Salaried,1071939.46,1628565.64,Car,615.39,0,139,31.1,2021-06-13,1
CUST073909,33,Female,West,Secondary,Self-Employed,1573788.13,590108.96,Business,537.51,0,108,38.5,2017-05-04,1
CUST067247,32,Male,East,Primary,Salaried,436617.93,1109872.04,Car,631.74,1,72,39.63,2021-12-14,0
CUST088808,40,Female,East,Graduate,Salaried,686110.34,1235622.2,Business,721.05,2,65,47.9,2025-04-05,0
CUST013122,26,Male,East,Graduate,Salaried,436563.5,1230459.2,Other,670.22,1,179,50.79,2026-09-25,1
CUST008258,64,Male,South,Graduate,Salaried,635977.6,1566501.58,Other,741.79,3,120,66.53,2025-01-01,1
CUST093381,42,Female,North,Graduate,Unemployed,2237613.68,4564940.22,Home,642.61,1,44,57.58,2022-01-11,1
CUST013915,40,Male,East,Graduate,Salaried,331772.77,117367.77,Car,719.05,2,203,61.08,2021-09-10,0
CUST030903,43,Male,East,Post-Graduate,Unemployed,433972.76,1067606.93,Education,748.76,1,76,12.61,2019-01-18,0
CUST072859,30,Male,West,Secondary,Self-Employed,245585.88,344716.21,Business,665.41,1,132,58.93,2025-02-24,0
CUST020293,41,Male,East,Post-Graduate,Self-Employed,964778.03,1683001.98,Education,705.03,1,98,86.6,2018-05-15,0
CUST058171,45,Female,East,Graduate,Self-Employed,1133240.14,2016587.02,Business,757.94,2,82,36.69,2020-10-10,1
CUST020950,35,Female,South,Graduate,Salaried,582473.08,2162144.49,Education,719.0,0,163,53.69,2024-11-23,0
CUST036695,35,Male,East,Graduate,Self-Employed,1265757.34,4457576.36,Home,714.42,0,57,64.19,2020-02-05,1
CUST008526,25,Male,East,Graduate,Salaried,831180.15,1300881.76,Car,588.98,4,263,42.08,2021-08-28,1
CUST078272,40,Male,South,Graduate,Salaried,397379.6,696903.46,Car,683.75,1,82,15.85,2022-02-06,0
CUST077403,59,Male,East,Graduate,Salaried,321633.16,711783.78,Business,576.65,1,90,56.48,2026-07-12,1
CUST077652,37,Male,South,Graduate,Salaried,884655.38,1441060.95,Home,648.73,1,87,5.53,2017-04-25,0
CUST099837,55,Male,East,Secondary,Self-Employed,566326.61,2461461.16,Education,723.43,0,204,36.18,2017-12-30,0
CUST092272,42,Male,South,Primary,Self-Employed,484591.93,800604.2,Other,716.62,2,68,40.95,2017-05-01,0
CUST029776,62,Female,North,Secondary,Self-Employed,157863.72,546141.6,Business,682.81,0,103,75.41,2026-11-13,1
CUST034808,41,Male,North,Primary,Salaried,793359.56,123641.74,Car,692.43,0,170,12.81,2018-10-19,0
CUST016886,39,Male,West,Secondary,Salaried,366822.43,855921.21,Education,654.7,2,92,47.64,2025-08-03,1
CUST049984,55,Male,East,Primary,Salaried,1001002.23,1395082.86,Home,703.13,1,56,43.18,2025-05-09,0
CUST062615,41,Female,West,Graduate,Salaried,335093.07,1399361.47,Car,615.92,0,118,33.89,2023-04-15,1
CUST014229,22,Female,West,Graduate,Self-Employed,616897.47,2749219.1,Car,694.94,1,109,51.75,2025-06-18,1
CUST052177,37,Male,South,Secondary,Salaried,855302.06,3176046.12,Home,738.26,4,185,50.25,2022-12-07,1
CUST008029,41,Male,North,Graduate,Unemployed,1001391.76,3741666.64,Other,641.04,3,8,38.92,2023-05-09,1
CUST028922,44,Female,West,Post-Graduate,Self-Employed,687095.46,526325.21,Business,647.95,1,49,35.59,2026-09-15,0
CUST069420,54,Male,East,Primary,Self-Employed,1037952.63,1185583.26,Education,793.04,2,69,32.7,2026-06-15,0
CUST070812,51,Male,West,Secondary,Salaried,294140.63,591428.54,Business,623.08,2,78,57.57,2024-06-14,1
CUST034364,52,Male,South,Primary,Salaried,1145836.9,3902552.89,Education,612.31,0,85,35.57,2022-07-22,0
CUST043204,68,Male,West,Graduate,Salaried,966020.27,1431238.65,Home,680.81,1,146,49.37,2024-11-09,0
CUST036795,42,Male,West,Secondary,Salaried,806741.77,1171713.92,Home,626.64,1,85,51.03,2026-08-07,0
CUST097027,41,Male,North,Graduate,Salaried,309890.13,597214.58,Home,595.59,1,134,5.87,2019-08-19,1
CUST063343,47,Female,West,Graduate,Self-Employed,382483.67,1560297.71,Car,624.02,0,44,54.93,2023-12-11,0
CUST036956,50,Male,South,Graduate,Salaried,1058759.23,3862049.8,Home,744.8,0,161,66.01,2022-11-29,0
CUST069229,56,Male,West,Post-Graduate,Unemployed,1099301.93,3577660.73,Car,743.11,1,45,27.67,2017-01-31,1
CUST009424,38,Female,East,Graduate,Salaried,1320105.99,3973334.93,Home,780.7,1,156,65.21,2017-07-01,0
CUST086001,51,Male,North,Graduate,Salaried,249602.83,276102.18,Other,672.97,0,66,20.66,2017-01-02,0
CUST016959,56,Female,North,Graduate,Salaried,539094.27,368790.37,Education,691.44,0,140,13.0,2023-12-31,0
CUST021615,51,Female,North,Post-Graduate,Self-Employed,928968.47,3248907.61,Home,658.1,0,123,36.75,2024-12-06,1
CUST061462,31,Female,North,Graduate,Salaried,954964.25,1558443.03,Car,734.8,2,210,35.06,2026-05-01,0
CUST061774,44,Female,West,Graduate,Salaried,548861.9,1646295.91,Car,619.6,1,130,44.35,2025-11-23,1
CUST086802,51,Female,North,Graduate,Unemployed,402912.27,924126.69,Car,629.02,1,98,34.68,2022-10-18,1
CUST067503,29,Female,East,Graduate,Salaried,1079943.63,4652500.34,Car,850.0,0,68,47.76,2021-03-08,0
CUST079371,44,Male,South,Graduate,Salaried,769457.17,1322380.25,Home,613.03,2,87,61.65,2018-03-03,1
CUST034497,39,Male,West,Graduate,Salaried,3346550.92,3624088.87,Car,739.46,1,69,30.16,2021-08-30,0
CUST043009,48,Female,South,Secondary,Salaried,238111.88,336077.01,Car,793.32,1,86,67.31,2024-07-24,0
CUST091598,51,Male,West,Graduate,Unemployed,883230.06,770423.49,Other,744.68,1,194,31.36,2020-02-16,0
CUST075439,37,Female,South,Secondary,Salaried,1113473.86,3820516.29,Car,607.85,3,113,64.58,2024-03-19,0
CUST029720,41,Female,East,Secondary,Self-Employed,2349187.14,1796466.4,Home,585.88,1,98,63.52,2017-10-31,1
CUST038607,49,Female,West,Graduate,Salaried,1135465.62,3743889.3,Car,803.29,0,130,24.3,2019-10-07,0
CUST077127,41,Male,West,Graduate,Self-Employed,278812.83,623740.75,Other,543.8,1,171,54.43,2023-10-08,1
CUST097088,32,Male,South,Post-Graduate,Salaried,1181928.72,3282715.83,Home,724.27,0,90,22.85,2025-11-15,0
CUST024627,40,Male,South,Graduate,Salaried,646188.21,1264000.61,Home,676.37,1,86,51.31,2018-07-01,0
CUST061815,53,Other,South,Post-Graduate,Self-Employed,652153.28,1147144.81,Home,685.34,1,65,23.12,2017-01-16,1
CUST069756,42,Female,North,Post-Graduate,Salaried,708378.31,2738932.63,Car,767.21,2,108,77.4,2022-01-07,0
CUST011931,47,Female,West,Secondary,Salaried,379073.35,1631808.79,Business,741.92,0,123,20.72,2017-07-14,0
CUST016161,42,Male,South,Graduate,Salaried,1091283.13,846966.68,Car,630.41,1,134,77.31,2025-02-01,0
CUST047440,62,Female,South,Graduate,Self-Employed,916395.92,1607491.25,Education,584.59,1,44,49.61,2023-06-30,1
CUST034606,35,Male,South,Graduate,Self-Employed,950410.88,3011183.31,Business,736.01,0,46,42.8,2021-11-14,0
CUST014107,43,Female,South,Graduate,Salaried,1527689.79,3565758.32,Education,704.62,1,104,10.61,2025-04-26,0
CUST090651,49,Female,South,Secondary,Salaried,1099602.47,3294900.19,Car,675.19,3,91,32.52,2026-02-04,1
CUST098435,38,Female,South,Graduate,Self-Employed,382041.5,567064.53,Home,737.91,0,78,31.9,2019-12-23,0
CUST017503,58,Female,South,Secondary,Self-Employed,635945.3,88316.35,Car,684.84,1,42,54.25,2018-08-05,0
CUST063486,43,Male,East,Post-Graduate,Salaried,1225177.87,305990.56,Home,717.23,1,76,38.09,2019-12-15,1
CUST033076,39,Female,West,Post-Graduate,Self-Employed,804999.25,397109.53,Business,747.35,0,155,42.24,2019-02-25,0
CUST079809,48,Male,North,Secondary,Self-Employed,855430.74,1441760.61,Car,650.26,2,96,38.55,2025-08-02,0
CUST090791,40,Female,South,Graduate,Self-Employed,1490667.24,5457823.22,Education,605.82,0,123,38.46,2017-03-03,0
CUST093365,37,Male,West,Graduate,Salaried,315666.05,759895.68,Home,704.15,1,63,22.68,2021-06-25,0
CUST018293,37,Male,West,Post-Graduate,Salaried,271081.0,535859.49,Business,608.55,0,50,48.13,2024-09-29,1
CUST043850,34,Male,West,Secondary,Self-Employed,945055.72,1984511.37,Car,595.93,0,115,60.1,2018-05-13,0
CUST035068,34,Male,North,Secondary,Salaried,233889.53,487877.42,Car,736.74,1,225,50.16,2025-05-02,0
CUST061393,32,Female,East,Graduate,Salaried,665683.75,2327129.4,Business,675.81,2,179,56.65,2017-08-13,1
CUST027382,46,Female,North,Post-Graduate,Self-Employed,1008196.53,2866467.46,Business,725.86,0,60,44.91,2025-09-03,0
CUST085414,54,Male,South,Post-Graduate,Salaried,554285.28,203425.25,Business,728.6,0,82,34.55,2021-01-01,0
CUST013798,43,Female,West,Secondary,Salaried,354959.76,711400.64,Education,757.39,5,155,36.98,2020-11-14,1
CUST001729,52,Male,West,Secondary,Self-Employed,694227.93,1559082.01,Car,747.16,0,69,56.77,2026-08-18,0
CUST066101,35,Male,West,Secondary,Self-Employed,1546251.72,268898.28,Car,657.99,1,216,43.83,2025-07-25,0
CUST007678,62,Male,East,Graduate,Self-Employed,1448857.78,2836356.98,Home,850.0,0,24,49.17,2021-11-07,0
CUST073315,33,Female,West,Graduate,Salaried,766318.03,960687.98,Car,766.4,2,52,75.17,2019-06-30,0
CUST069696,32,Male,South,Graduate,Salaried,583959.35,1283273.34,Car,744.56,2,273,71.0,2021-01-20,1
CUST005439,26,Male,West,Primary,Salaried,568655.61,773226.51,Business,657.14,3,149,29.93,2025-05-26,1
CUST073381,41,Female,East,Post-Graduate,Unemployed,547423.12,1305004.36,Education,583.2,2,206,23.49,2020-09-11,1
CUST034591,30,Female,South,Graduate,Salaried,450566.48,1247355.02,Car,717.23,2,134,17.92,2022-09-11,0
CUST008453,47,Female,West,Graduate,Salaried,869980.55,295932.57,Home,770.23,0,37,57.31,2026-12-13,0
CUST006235,37,Female,South,Graduate,Salaried,493522.81,1597608.88,Business,675.87,3,268,69.97,2020-12-13,1
CUST056580,41,Male,South,Secondary,Salaried,2650137.36,4874434.86,Car,721.2,0,173,14.51,2017-11-10,0
CUST044069,59,Female,West,Secondary,Salaried,978770.59,1278601.03,Business,672.95,2,132,40.82,2022-07-15,0
CUST073662,39,Female,North,Secondary,Self-Employed,443232.95,698720.44,Education,646.05,0,101,20.62,2025-09-01,1
CUST018242,37,Female,West,Post-Graduate,Self-Employed,355627.96,567915.6,Home,633.12,2,92,48.85,2024-05-12,1
CUST072560,68,Male,West,Graduate,Salaried,353015.09,697958.44,Business,728.57,0,67,17.27,2024-09-07,0
CUST011373,51,Female,South,Secondary,Salaried,355095.68,213913.54,Home,702.14,3,243,48.65,2021-10-13,0
CUST053068,41,Male,North,Secondary,Salaried,277906.51,341863.13,Education,652.65,3,110,47.01,2017-02-13,1
CUST054397,44,Male,West,Secondary,Salaried,751696.6,314856.48,Car,749.34,1,85,5.15,2025-04-21,0
CUST060744,36,Female,South,Primary,Salaried,2169401.83,5598777.02,Business,687.08,1,133,33.6,2023-06-06,0
CUST004233,37,Male,North,Secondary,Self-Employed,513049.55,1839868.43,Business,580.6,4,238,63.09,2024-12-10,1
CUST066150,33,Male,East,Post-Graduate,Salaried,596018.89,1727552.64,Home,673.39,1,148,45.06,2025-09-08,0
CUST000227,63,Male,East,Secondary,Self-Employed,429216.18,285504.68,Business,680.47,0,32,17.27,2020-03-11,0
CUST038051,38,Female,East,Secondary,Salaried,1123724.8,3029892.72,Car,793.18,1,80,29.22,2026-06-18,0
CUST075831,31,Female,West,Primary,Self-Employed,1037079.48,580801.63,Home,607.31,1,141,45.47,2021-05-08,1
CUST011713,47,Female,West,Graduate,Salaried,1271679.02,4357625.43,Education,639.25,0,324,67.76,2026-01-23,0
CUST089799,34,Female,West,Post-Graduate,Self-Employed,353682.15,112031.67,Home,740.74,1,109,37.06,2021-04-01,0
CUST084722,36,Female,East,Secondary,Salaried,1611894.38,2133294.0,Other,703.29,1,144,28.27,2017-12-09,0
CUST011651,37,Male,South,Graduate,Salaried,625523.95,718545.38,Home,828.03,4,70,43.84,2017-09-07,0
CUST063793,46,Male,South,Graduate,Salaried,295500.06,654597.21,Car,734.76,0,141,49.32,2021-07-09,0
CUST018332,41,Male,North,Graduate,Self-Employed,1503680.82,4447676.56,Car,659.2,0,34,49.3,2019-03-05,0
CUST059465,25,Male,North,Graduate,Salaried,800406.37,1838870.07,Other,688.97,4,111,21.0,2019-03-29,0
CUST031839,49,Male,East,Graduate,Salaried,2539600.33,1892520.0,Car,593.33,1,40,43.26,2025-11-22,1
CUST035888,49,Male,North,Graduate,Unemployed,512439.61,1525361.11,Business,601.89,2,97,19.16,2024-11-30,1
CUST070558,42,Male,East,Graduate,Salaried,742542.41,112394.46,Car,767.64,3,121,17.33,2022-09-08,0
CUST068842,43,Female,East,Post-Graduate,Salaried,412778.49,632738.43,Car,715.77,0,130,23.4,2019-11-19,0
CUST044300,38,Female,East,Secondary,Salaried,1229139.9,611792.59,Other,654.97,2,76,13.24,2026-04-08,0
CUST039432,24,Male,South,Graduate,Salaried,617204.89,2779059.78,Car,721.39,2,145,71.69,2023-11-26,1
CUST071758,40,Male,West,Post-Graduate,Self-Employed,578548.95,753815.95,Car,670.89,1,171,50.58,2019-11-07,0
CUST051267,33,Female,West,Graduate,Self-Employed,2308554.72,7217196.4,Business,669.34,0,136,64.67,2021-04-21,1
CUST049809,30,Male,West,Graduate,Salaried,726803.11,800656.61,Education,624.66,2,117,70.46,2026-10-31,1
CUST086689,37,Female,South,Secondary,Salaried,648220.41,1514779.03,Home,783.4,0,159,19.39,2017-12-01,0
CUST061005,33,Male,South,Secondary,Salaried,660418.71,193181.99,Education,660.75,3,184,8.69,2019-08-02,1
CUST060771,59,Male,South,Graduate,Salaried,394189.08,297981.26,Home,721.53,4,43,38.72,2018-02-17,1
CUST000088,45,Female,East,Graduate,Salaried,1127745.79,4357454.66,Car,812.86,1,66,26.25,2025-10-06,0
CUST077204,56,Female,West,Graduate,Self-Employed,1679905.88,5147208.87,Business,825.94,0,110,48.14,2020-08-19,0
CUST051988,40,Female,East,Graduate,Salaried,1216188.03,5691804.19,Other,725.33,3,129,58.89,2026-01-16,1
CUST082150,33,Female,North,Post-Graduate,Self-Employed,410217.27,1446010.86,Business,761.85,0,79,54.09,2017-09-01,0
CUST043734,46,Male,South,Graduate,Salaried,714848.4,2597299.41,Car,690.05,1,57,60.73,2026-12-16,0
CUST095182,37,Male,East,Graduate,Self-Employed,270578.87,1309967.31,Education,783.4,1,86,53.27,2026-03-03,0
CUST088477,42,Female,South,Secondary,Salaried,1064695.25,3006106.79,Home,696.46,1,221,51.56,2018-09-08,0
CUST062006,44,Male,West,Post-Graduate,Self-Employed,399492.77,1353334.93,Education,749.12,1,100,53.06,2021-08-04,1
CUST030884,36,Female,East,Secondary,Self-Employed,872019.78,2130300.08,Education,666.59,1,148,54.15,2024-04-06,0
CUST050767,41,Female,West,Primary,Self-Employed,147232.21,107302.74,Home,624.8,2,22,29.21,2023-07-13,0
CUST074956,41,Female,South,Primary,Salaried,314057.64,1075230.77,Business,623.2,2,82,53.11,2025-11-29,1
CUST012751,25,Female,East,Graduate,Salaried,301199.18,477192.13,Home,745.86,0,67,16.39,2025-11-07,0
CUST036507,36,Male,North,Secondary,Salaried,2344623.7,1648521.57,Other,547.94,1,155,28.73,2020-05-02,0
CUST009938,46,Female,South,Secondary,Self-Employed,450586.95,1531399.41,Home,716.37,0,106,46.55,2018-08-26,0
CUST018374,60,Female,North,Graduate,Salaried,645239.24,2279851.14,Education,728.39,2,103,65.79,2018-06-03,1
CUST092221,36,Male,South,Post-Graduate,Self-Employed,333594.08,1165175.43,Home,587.42,2,184,67.1,2021-10-07,1
CUST090730,34,Male,West,Secondary,Salaried,344019.87,1164431.22,Business,700.59,0,187,34.65,2019-11-03,0
CUST012397,44,Male,North,Graduate,Salaried,1348938.48,5615984.81,Business,742.49,0,109,70.76,2024-06-29,0
CUST094922,37,Female,North,Graduate,Salaried,523874.69,914420.72,Car,674.65,1,68,29.98,2020-01-20,0
CUST033802,49,Male,West,Graduate,Salaried,533700.0,1375759.01,Business,656.46,0,113,61.88,2024-05-24,0
